Ratio|Run Time|Wait Time|JobID|User|Group|Submit|Start|End|Timelimit|ReqMem|MaxRSS|AllocCPUS|CPUTimeRAW(s)
1.18914|02:00:11|01:41:04|472930|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T23:01:49|2014-03-20T01:02:00|08:00:00|8096Mc||16|115376
1.34068|02:01:32|01:30:39|472927|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T22:51:24|2014-03-20T00:52:56|08:00:00|8096Mc||16|116672
1.37434|04:00:32|02:55:01|473109|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:15:50|2014-03-20T04:16:22|08:00:00|8096Mc||16|230912
1.40184|04:00:32|02:51:35|473108|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:12:24|2014-03-20T04:12:56|08:00:00|8096Mc||16|230912
1.70186|00:04:34|00:02:41|475101|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:33:09|2014-03-21T08:37:43|1-00:00:00|8096Mc||4|1096
1.89838|04:00:22|02:06:37|473000|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:27:24|2014-03-20T03:27:46|08:00:00|8096Mc||16|230752
1.90180|04:00:48|02:06:37|473001|rwoodwar|choueiry|2014-03-19T21:20:47|2014-03-19T23:27:24|2014-03-20T03:28:12|08:00:00|8096Mc||16|231168
1.90836|04:00:33|02:06:03|472993|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:26:49|2014-03-20T03:27:22|08:00:00|8096Mc||16|230928
1.90969|04:00:43|02:06:03|472992|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:26:49|2014-03-20T03:27:32|08:00:00|8096Mc||16|231088
1.95284|04:02:15|02:04:03|472974|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:24:49|2014-03-20T03:27:04|08:00:00|8096Mc||16|232560
1.95284|04:02:15|02:04:03|472975|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:24:49|2014-03-20T03:27:04|08:00:00|8096Mc||16|232560
1.95901|04:02:12|02:03:38|472973|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:24:24|2014-03-20T03:26:36|08:00:00|8096Mc||16|232512
1.95915|04:02:13|02:03:38|472972|rwoodwar|choueiry|2014-03-19T21:20:46|2014-03-19T23:24:24|2014-03-20T03:26:37|08:00:00|8096Mc||16|232528
2.00412|02:01:33|01:00:39|472926|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T22:21:24|2014-03-20T00:22:57|08:00:00|8096Mc||16|116688
2.21875|00:01:11|00:00:32|475057|rwoodwar|choueiry|2014-03-21T08:30:20|2014-03-21T08:30:52|2014-03-21T08:32:03|1-00:00:00|8096Mc||4|284
2.33125|00:06:13|00:02:40|475099|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:33:08|2014-03-21T08:39:21|1-00:00:00|8096Mc||4|1492
2.43601|06:31:11|02:40:35|473103|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-20T00:01:24|2014-03-20T06:32:35|08:00:00|8096Mc||16|375536
2.49760|06:31:05|02:36:35|473102|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:57:24|2014-03-20T06:28:29|08:00:00|8096Mc||16|375440
2.54063|06:31:18|02:34:01|473100|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:54:50|2014-03-20T06:26:08|08:00:00|8096Mc||16|375648
2.54344|06:31:44|02:34:01|473101|rwoodwar|choueiry|2014-03-19T21:20:49|2014-03-19T23:54:50|2014-03-20T06:26:34|08:00:00|8096Mc||16|376064
2.69574|02:01:32|00:45:05|472925|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T22:05:50|2014-03-20T00:07:22|08:00:00|8096Mc||16|116672
2.95808|06:01:05|02:02:04|472955|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T23:22:49|2014-03-20T05:23:54|08:00:00|8096Mc||16|346640
2.95944|06:01:15|02:02:04|472954|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T23:22:49|2014-03-20T05:24:04|08:00:00|8096Mc||16|346800
3.11134|02:01:33|00:39:04|472924|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T21:59:49|2014-03-20T00:01:22|08:00:00|8096Mc||16|116688
3.12083|00:12:29|00:04:00|475145|rwoodwar|choueiry|2014-03-21T08:30:32|2014-03-21T08:34:32|2014-03-21T08:47:01|22:00:00|8096Mc||4|2996
3.15308|02:01:52|00:38:39|472923|rwoodwar|choueiry|2014-03-19T21:20:45|2014-03-19T21:59:24|2014-03-20T00:01:16|08:00:00|8096Mc||16|116992
4.90697|00:03:31|00:00:43|475063|rwoodwar|choueiry|2014-03-21T08:30:21|2014-03-21T08:31:04|2014-03-21T08:34:35|1-00:00:00|8096Mc||4|844
5.39298|00:25:37|00:04:45|475176|rwoodwar|choueiry|2014-03-21T08:30:36|2014-03-21T08:35:21|2014-03-21T09:00:58|1-00:00:00|8096Mc||4|6148
5.78395|00:15:37|00:02:42|475103|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:33:10|2014-03-21T08:48:47|1-00:00:00|8096Mc||4|3748
5.87017|00:27:53|00:04:45|475181|rwoodwar|choueiry|2014-03-21T08:30:36|2014-03-21T08:35:21|2014-03-21T09:03:14|1-00:00:00|8096Mc||4|6692
5.95438|00:28:17|00:04:45|475175|rwoodwar|choueiry|2014-03-21T08:30:36|2014-03-21T08:35:21|2014-03-21T09:03:38|1-00:00:00|8096Mc||4|6788
7.80769|00:37:13|00:04:46|475174|rwoodwar|choueiry|2014-03-21T08:30:35|2014-03-21T08:35:21|2014-03-21T09:12:34|1-00:00:00|8096Mc||4|8932
8.57201|00:34:43|00:04:03|475146|rwoodwar|choueiry|2014-03-21T08:30:32|2014-03-21T08:34:35|2014-03-21T09:09:18|22:00:00|8096Mc||4|8332
9.46315|00:44:57|00:04:45|475177|rwoodwar|choueiry|2014-03-21T08:30:36|2014-03-21T08:35:21|2014-03-21T09:20:18|1-00:00:00|8096Mc||4|10788
9.52307|00:20:38|00:02:10|475089|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:37|2014-03-21T08:53:15|1-00:00:00|8096Mc||4|4952
9.87012|00:38:00|00:03:51|475140|rwoodwar|choueiry|2014-03-21T08:30:32|2014-03-21T08:34:23|2014-03-21T09:12:23|22:00:00|8096Mc||4|9120
12.18750|00:06:30|00:00:32|473979|musai|belashchenko|2014-03-20T19:15:36|2014-03-20T19:16:08|2014-03-20T19:22:38|03:00:00|1024Mc||32|12480
12.70967|00:06:34|00:00:31|473977|musai|belashchenko|2014-03-20T19:14:33|2014-03-20T19:15:04|2014-03-20T19:21:38|03:00:00|1024Mc||32|12608
15.14736|01:11:57|00:04:45|475178|rwoodwar|choueiry|2014-03-21T08:30:36|2014-03-21T08:35:21|2014-03-21T09:47:18|1-00:00:00|8096Mc||4|17268
16.79423|01:08:01|00:04:03|475147|rwoodwar|choueiry|2014-03-21T08:30:32|2014-03-21T08:34:35|2014-03-21T09:42:36|22:00:00|8096Mc||4|16324
17.79605|02:15:15|00:07:36|474146|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:30:24|2014-03-20T22:45:39|1-02:00:00|8096Mc||8|64920
17.84158|02:30:10|00:08:25|474149|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:31:13|2014-03-20T23:01:23|18:00:00|8096Mc||8|72080
19.67500|00:13:07|00:00:40|473980|musai|belashchenko|2014-03-20T19:15:59|2014-03-20T19:16:39|2014-03-20T19:29:46|03:00:00|1024Mc||32|25184
20.88888|00:06:16|00:00:18|473296|musai|belashchenko|2014-03-20T01:10:30|2014-03-20T01:10:48|2014-03-20T01:17:04|03:00:00|1024Mc||32|12032
21.55555|00:06:28|00:00:18|473295|musai|belashchenko|2014-03-20T01:09:31|2014-03-20T01:09:49|2014-03-20T01:16:17|03:00:00|1024Mc||32|12416
22.52380|00:15:46|00:00:42|475058|rwoodwar|choueiry|2014-03-21T08:30:20|2014-03-21T08:31:02|2014-03-21T08:46:48|1-00:00:00|8096Mc||4|3784
23.42125|01:39:09|00:04:14|475157|rwoodwar|choueiry|2014-03-21T08:30:34|2014-03-21T08:34:48|2014-03-21T10:13:57|1-00:00:00|8096Mc||4|23796
24.48387|00:12:39|00:00:31|474271|musai|belashchenko|2014-03-20T22:17:58|2014-03-20T22:18:29|2014-03-20T22:31:08|03:00:00|1024Mc||32|24288
26.45321|04:00:17|00:09:05|472877|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:30:06|08:00:00|8096Mc||16|230672
26.46605|04:00:24|00:09:05|472876|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:30:13|08:00:00|8096Mc||16|230784
26.54509|01:52:49|00:04:15|475156|rwoodwar|choueiry|2014-03-21T08:30:33|2014-03-21T08:34:48|2014-03-21T10:27:37|1-00:00:00|8096Mc||4|27076
26.57798|04:01:25|00:09:05|472895|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:31:14|08:00:00|8096Mc||16|231760
26.59633|04:01:35|00:09:05|472880|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:31:24|08:00:00|8096Mc||16|231920
26.59816|04:01:36|00:09:05|472881|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:31:25|08:00:00|8096Mc||16|231936
26.63119|04:01:54|00:09:05|472894|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:31:43|08:00:00|8096Mc||16|232224
26.69541|04:02:29|00:09:05|472874|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:32:18|08:00:00|8096Mc||16|232784
26.69908|04:02:31|00:09:05|472875|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T01:32:20|08:00:00|8096Mc||16|232816
26.83643|02:00:19|00:04:29|475166|rwoodwar|choueiry|2014-03-21T08:30:34|2014-03-21T08:35:03|2014-03-21T10:35:22|08:00:00|8096Mc||4|28876
26.88970|02:01:54|00:04:32|475170|rwoodwar|choueiry|2014-03-21T08:30:35|2014-03-21T08:35:07|2014-03-21T10:37:01|22:00:00|8096Mc||4|29256
28.29671|01-07:33:03|01:06:54|469811|lukewl|mei|2014-03-18T16:30:51|2014-03-18T17:37:45|2014-03-20T01:10:48|1-08:00:00|2Gc||256|29077248
29.79218|04:01:19|00:08:06|472867|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:28:49|2014-03-20T01:30:08|08:00:00|8096Mc||16|231664
29.87793|03:32:08|00:07:06|472863|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:49|2014-03-20T00:59:57|08:00:00|8096Mc||16|203648
30.51162|04:00:32|00:07:53|474147|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:30:41|2014-03-21T00:31:13|1-02:00:00|8096Mc||8|115456
31.58167|02:12:07|00:04:11|474138|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:26:59|2014-03-20T22:39:06|10:00:00|8096Mc||8|63416
31.81553|00:54:37|00:01:43|475086|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:10|2014-03-21T09:26:47|1-00:00:00|8096Mc||4|13108
32.38116|02:00:21|00:03:43|475134|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:34:14|2014-03-21T10:34:35|18:00:00|8096Mc||4|28884
32.54761|00:22:47|00:00:42|473978|musai|belashchenko|2014-03-20T19:14:53|2014-03-20T19:15:35|2014-03-20T19:38:22|03:00:00|1024Mc||32|43744
32.75113|02:00:38|00:03:41|475132|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:34:12|2014-03-21T10:34:50|1-00:00:00|8096Mc||4|28952
32.97260|02:00:21|00:03:39|475130|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:34:10|2014-03-21T10:34:31|1-00:00:00|8096Mc||4|28884
33.88262|04:00:34|00:07:06|472862|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:49|2014-03-20T01:28:23|08:00:00|8096Mc||16|230944
33.90610|04:00:44|00:07:06|472865|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:49|2014-03-20T01:28:33|08:00:00|8096Mc||16|231104
33.90845|04:00:45|00:07:06|472864|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:49|2014-03-20T01:28:34|08:00:00|8096Mc||16|231120
33.99295|04:01:21|00:07:06|472866|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:49|2014-03-20T01:29:10|08:00:00|8096Mc||16|231696
34.54364|03:50:52|00:06:41|472860|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:24|2014-03-20T01:18:16|08:00:00|8096Mc||16|221632
35.27188|01-14:57:21|01:06:16|468912|aschneid|choueiry|2014-03-18T13:21:01|2014-03-18T14:27:17|2014-03-20T05:24:38|1-18:00:00|8096Mc||1|140241
35.36363|00:06:29|00:00:11|473300|musai|belashchenko|2014-03-20T01:15:13|2014-03-20T01:15:24|2014-03-20T01:21:53|03:00:00|1024Mc||32|12448
35.44607|04:01:02|00:06:48|474143|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:29:36|2014-03-21T00:30:38|1-08:00:00|8096Mc||8|115696
35.98348|05:26:51|00:09:05|472888|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T02:56:40|08:00:00|8096Mc||16|313776
36.19451|04:01:54|00:06:41|472861|rwoodwar|choueiry|2014-03-19T21:20:43|2014-03-19T21:27:24|2014-03-20T01:29:18|08:00:00|8096Mc||16|232224
36.77130|02:16:40|00:03:43|475135|rwoodwar|choueiry|2014-03-21T08:30:32|2014-03-21T08:34:15|2014-03-21T10:50:55|1-00:00:00|8096Mc||4|32800
37.13402|02:00:04|00:03:14|475118|rwoodwar|choueiry|2014-03-21T08:30:30|2014-03-21T08:33:44|2014-03-21T10:33:48|16:00:00|8096Mc||4|28816
37.32124|02:00:03|00:03:13|475115|rwoodwar|choueiry|2014-03-21T08:30:30|2014-03-21T08:33:43|2014-03-21T10:33:46|1-00:00:00|8096Mc||4|28812
37.51041|02:00:02|00:03:12|475113|rwoodwar|choueiry|2014-03-21T08:30:29|2014-03-21T08:33:41|2014-03-21T10:33:43|1-00:00:00|8096Mc||4|28808
37.72251|02:00:05|00:03:11|475112|rwoodwar|choueiry|2014-03-21T08:30:29|2014-03-21T08:33:40|2014-03-21T10:33:45|1-00:00:00|8096Mc||4|28820
37.72251|02:00:05|00:03:11|475114|rwoodwar|choueiry|2014-03-21T08:30:30|2014-03-21T08:33:41|2014-03-21T10:33:46|1-00:00:00|8096Mc||4|28820
37.76119|02:06:30|00:03:21|475123|rwoodwar|choueiry|2014-03-21T08:30:30|2014-03-21T08:33:51|2014-03-21T10:40:21|1-00:00:00|8096Mc||4|30360
38.66009|02:10:48|00:03:23|475125|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:33:54|2014-03-21T10:44:42|1-00:00:00|8096Mc||4|31392
38.90147|02:11:37|00:03:23|475127|rwoodwar|choueiry|2014-03-21T08:30:31|2014-03-21T08:33:54|2014-03-21T10:45:31|1-00:00:00|8096Mc||4|31588
39.60209|02:06:04|00:03:11|475111|rwoodwar|choueiry|2014-03-21T08:30:29|2014-03-21T08:33:40|2014-03-21T10:39:44|1-00:00:00|8096Mc||4|30256
39.68256|06:00:27|00:09:05|472889|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T03:30:16|08:00:00|8096Mc||16|346032
39.68852|02:01:03|00:03:03|475110|rwoodwar|choueiry|2014-03-21T08:30:29|2014-03-21T08:33:32|2014-03-21T10:34:35|18:00:00|8096Mc||4|29052
39.77064|06:01:15|00:09:05|472878|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T03:31:04|08:00:00|8096Mc||16|346800
39.80733|06:01:35|00:09:05|472879|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T03:31:24|08:00:00|8096Mc||16|347120
39.88073|06:02:15|00:09:05|472890|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T03:32:04|08:00:00|8096Mc||16|347760
39.88073|06:02:15|00:09:05|472891|rwoodwar|choueiry|2014-03-19T21:20:44|2014-03-19T21:29:49|2014-03-20T03:32:04|08:00:00|8096Mc||16|347760
44.96875|00:23:59|00:00:32|474246|musai|belashchenko|2014-03-20T21:54:48|2014-03-20T21:55:20|2014-03-20T22:19:19|13:00:00|1024Mc||64|92096
47.82285|02:19:29|00:02:55|474134|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:25:42|2014-03-20T22:45:11|1-06:00:00|8096Mc||8|66952
48.26782|06:57:31|00:08:39|474150|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:31:27|2014-03-21T03:28:58|7-00:00:00|8096Mc||8|200408
49.05442|06:00:33|00:07:21|474145|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:30:09|2014-03-21T02:30:42|1-18:00:00|8096Mc||8|173064
51.13756|02:41:05|00:03:09|474135|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:25:56|2014-03-20T23:07:01|18:00:00|8096Mc||8|77320
52.73417|02:18:52|00:02:38|474133|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:25:25|2014-03-20T22:44:17|1-04:00:00|8096Mc||8|66656
53.12500|00:21:15|00:00:24|473299|musai|belashchenko|2014-03-20T01:14:00|2014-03-20T01:14:24|2014-03-20T01:35:39|03:00:00|1024Mc||32|40800
54.74242|02:00:26|00:02:12|475094|rwoodwar|choueiry|2014-03-21T08:30:28|2014-03-21T08:32:40|2014-03-21T10:33:06|22:00:00|8096Mc||4|28904
54.83606|07:26:00|00:08:08|474148|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:30:56|2014-03-21T03:56:56|1-04:00:00|8096Mc||8|214080
56.93750|00:30:22|00:00:32|474270|musai|belashchenko|2014-03-20T22:16:32|2014-03-20T22:17:04|2014-03-20T22:47:26|03:00:00|1024Mc||32|58304
57.37500|00:22:57|00:00:24|473301|musai|belashchenko|2014-03-20T01:15:25|2014-03-20T01:15:49|2014-03-20T01:38:46|03:00:00|1024Mc||32|44064
57.62698|02:01:01|00:02:06|474131|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:24:53|2014-03-20T22:25:54|22:00:00|8096Mc||8|58088
66.26388|02:39:02|00:02:24|474132|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:25:11|2014-03-20T23:04:13|2-04:00:00|8096Mc||8|76336
69.80645|00:36:04|00:00:31|473958|musai|belashchenko|2014-03-20T19:07:02|2014-03-20T19:07:33|2014-03-20T19:43:37|03:00:00|1024Mc||32|69248
71.60396|02:00:32|00:01:41|475084|rwoodwar|choueiry|2014-03-21T08:30:27|2014-03-21T08:32:08|2014-03-21T10:32:40|10:00:00|8096Mc||4|28928
77.65686|02:12:01|00:01:42|475082|rwoodwar|choueiry|2014-03-21T08:30:26|2014-03-21T08:32:08|2014-03-21T10:44:09|10:00:00|8096Mc||4|31684
79.80000|00:06:39|00:00:05|473303|musai|belashchenko|2014-03-20T01:16:59|2014-03-20T01:17:04|2014-03-20T01:23:43|03:00:00|1024Mc||32|12768
87.84444|01:05:53|00:00:45|473284|tpaudel|tsymbal|2014-03-19T23:26:04|2014-03-19T23:26:49|2014-03-20T00:32:42|08:00:00|1000Mc||128|505984
98.67123|02:00:03|00:01:13|475068|rwoodwar|choueiry|2014-03-21T08:30:21|2014-03-21T08:31:34|2014-03-21T10:31:37|04:00:00|8096Mc||4|28812
100.05555|02:00:04|00:01:12|475073|rwoodwar|choueiry|2014-03-21T08:30:24|2014-03-21T08:31:36|2014-03-21T10:31:40|18:00:00|8096Mc||4|28816
108.46551|01:44:51|00:00:58|474413|musai|belashchenko|2014-03-21T00:16:02|2014-03-21T00:17:00|2014-03-21T02:01:51|13:00:00|1024Mc||32|201312
117.30645|02:01:13|00:01:02|474127|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:23:49|2014-03-20T22:25:02|22:00:00|8096Mc||8|58184
129.66666|00:06:29|00:00:03|473298|musai|belashchenko|2014-03-20T01:13:46|2014-03-20T01:13:49|2014-03-20T01:20:18|03:00:00|1024Mc||32|12448
129.84684|04:00:13|00:01:51|474130|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:24:38|2014-03-21T00:24:51|22:00:00|8096Mc||8|115304
138.06000|01:55:03|00:00:50|474252|musai|belashchenko|2014-03-20T21:59:45|2014-03-20T22:00:35|2014-03-20T23:55:38|13:00:00|1024Mc||64|441792
141.31363|08:38:09|00:03:40|474137|rwoodwar|choueiry|2014-03-20T20:22:48|2014-03-20T20:26:28|2014-03-21T05:04:37|2-16:00:00|8096Mc||8|248712
149.56521|01:54:40|00:00:46|474412|musai|belashchenko|2014-03-21T00:15:42|2014-03-21T00:16:28|2014-03-21T02:11:08|13:00:00|1024Mc||32|220160
151.71578|04:00:13|00:01:35|474129|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:24:22|2014-03-21T00:24:35|22:00:00|8096Mc||8|115304
180.15000|04:00:12|00:01:20|474128|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:24:07|2014-03-21T00:24:19|22:00:00|8096Mc||8|115296
189.13636|02:18:42|00:00:44|475064|rwoodwar|choueiry|2014-03-21T08:30:21|2014-03-21T08:31:05|2014-03-21T10:49:47|16:00:00|8096Mc||4|33288
192.67741|01:39:33|00:00:31|474512|leili|zeng|2014-03-21T02:07:35|2014-03-21T02:08:06|2014-03-21T03:47:39|7-00:00:00|4000Mc||16|95568
204.12500|01:48:52|00:00:32|474411|musai|belashchenko|2014-03-21T00:15:25|2014-03-21T00:15:57|2014-03-21T02:04:49|13:00:00|1024Mc||32|209024
208.34375|01:51:07|00:00:32|474414|musai|belashchenko|2014-03-21T00:18:39|2014-03-21T00:19:11|2014-03-21T02:10:18|13:00:00|1024Mc||64|426688
216.29032|01:51:45|00:00:31|474248|musai|belashchenko|2014-03-20T21:59:01|2014-03-20T21:59:32|2014-03-20T23:51:17|13:00:00|1024Mc||64|429120
216.29032|01:51:45|00:00:31|474344|jgibson8|gates|2014-03-20T23:09:59|2014-03-20T23:10:30|2014-03-21T01:02:15|12:00:00|5Gc||12|80460
257.53658|02:55:59|00:00:41|474249|musai|belashchenko|2014-03-20T21:59:23|2014-03-20T22:00:04|2014-03-21T00:56:03|13:00:00|1024Mc||64|675776
364.50000|03:14:24|00:00:32|473901|musai|belashchenko|2014-03-20T18:39:02|2014-03-20T18:39:34|2014-03-20T21:53:58|13:00:00|1024Mc||64|746496
464.93548|04:00:13|00:00:31|474126|rwoodwar|choueiry|2014-03-20T20:22:47|2014-03-20T20:23:18|2014-03-21T00:23:31|22:00:00|8096Mc||8|115304
481.09375|04:16:35|00:00:32|474430|musai|belashchenko|2014-03-21T00:22:13|2014-03-21T00:22:45|2014-03-21T04:39:20|13:00:00|1024Mc||64|985280
629.74193|05:25:22|00:00:31|473590|lukewl|mei|2014-03-20T16:55:31|2014-03-20T16:56:02|2014-03-20T22:21:24|3-00:00:00|2Gc||16|312352
677.50000|00:22:35|00:00:02|473302|musai|belashchenko|2014-03-20T01:16:52|2014-03-20T01:16:54|2014-03-20T01:39:29|03:00:00|1024Mc||32|43360
867.96913|01-15:03:31|00:02:42|467643|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:55|2014-03-20T04:23:26|1-18:00:00|8096Mc||1|140611
896.13548|01-14:35:01|00:02:35|467634|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:48|2014-03-20T03:54:49|1-18:00:00|8096Mc||1|138901
899.87096|01-14:44:40|00:02:35|467639|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:48|2014-03-20T04:04:28|1-18:00:00|8096Mc||1|139480
900.63225|01-14:46:38|00:02:35|467642|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:48|2014-03-20T04:06:26|1-18:00:00|8096Mc||1|139598
902.60000|01-14:51:43|00:02:35|467641|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:48|2014-03-20T04:11:31|1-18:00:00|8096Mc||1|139903
902.67741|01-14:51:55|00:02:35|467640|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:48|2014-03-20T04:11:43|1-18:00:00|8096Mc||1|139915
1001.54545|03:03:37|00:00:11|472691|rwoodwar|choueiry|2014-03-19T21:20:39|2014-03-19T21:20:50|2014-03-20T00:24:27|08:00:00|8096Mc||16|176272
1011.54545|03:05:27|00:00:11|472690|rwoodwar|choueiry|2014-03-19T21:20:39|2014-03-19T21:20:50|2014-03-20T00:26:17|08:00:00|8096Mc||16|178032
1039.86400|01-12:06:23|00:02:05|467628|aschneid|choueiry|2014-03-18T13:17:13|2014-03-18T13:19:18|2014-03-20T01:25:41|1-18:00:00|8096Mc||1|129983
1184.53333|04:56:08|00:00:15|473900|musai|belashchenko|2014-03-20T18:38:22|2014-03-20T18:38:37|2014-03-20T23:34:45|13:00:00|1024Mc||32|568576
1202.66666|04:00:32|00:00:12|472666|rwoodwar|choueiry|2014-03-19T21:20:38|2014-03-19T21:20:50|2014-03-20T01:21:22|08:00:00|8096Mc||16|230912
1202.91666|04:00:35|00:00:12|472667|rwoodwar|choueiry|2014-03-19T21:20:38|2014-03-19T21:20:50|2014-03-20T01:21:25|08:00:00|8096Mc||16|230960
1346.00000|00:44:52|00:00:02|473297|musai|belashchenko|2014-03-20T01:11:08|2014-03-20T01:11:10|2014-03-20T01:56:02|03:00:00|1024Mc||32|86144
1383.61290|11:54:52|00:00:31|473587|lukewl|mei|2014-03-20T16:54:54|2014-03-20T16:55:25|2014-03-21T04:50:17|3-00:00:00|2Gc||16|686272
1447.30000|04:01:13|00:00:10|472740|rwoodwar|choueiry|2014-03-19T21:20:40|2014-03-19T21:20:50|2014-03-20T01:22:03|08:00:00|8096Mc||16|231568
1449.50000|04:01:35|00:00:10|472728|rwoodwar|choueiry|2014-03-19T21:20:40|2014-03-19T21:20:50|2014-03-20T01:22:25|08:00:00|8096Mc||16|231920
1449.80000|04:01:38|00:00:10|472729|rwoodwar|choueiry|2014-03-19T21:20:40|2014-03-19T21:20:50|2014-03-20T01:22:28|08:00:00|8096Mc||16|231968
1452.30000|04:02:03|00:00:10|472741|rwoodwar|choueiry|2014-03-19T21:20:40|2014-03-19T21:20:50|2014-03-20T01:22:53|08:00:00|8096Mc||16|232368
1553.50000|00:51:47|00:00:02|473290|musai|belashchenko|2014-03-20T00:17:21|2014-03-20T00:17:23|2014-03-20T01:09:10|03:00:00|1024Mc||32|99424
2115.88000|14:41:37|00:00:25|473598|schen|zeng|2014-03-20T16:59:31|2014-03-20T16:59:56|2014-03-21T07:41:33|7-00:00:00|3000Mc||16|846352
2266.37837|23:17:36|00:00:37|471825|rwoodwar|choueiry|2014-03-19T08:39:09|2014-03-19T08:39:46|2014-03-20T07:57:22|1-00:00:00|8096Mc||8|670848
2680.33333|11:10:05|00:00:15|473592|lukewl|mei|2014-03-20T16:56:07|2014-03-20T16:56:22|2014-03-21T04:06:27|3-00:00:00|2Gc||16|643280
